File,Run,Module,latency:stats:count,latency:stats:mean
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[56],154,39.8502
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[57],156,39.8007
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[58],154,39.8672
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[59],154,39.9089
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[60],154,39.8283
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[61],153,39.834
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[62],158,39.8537
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[63],155,39.8896
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[64],153,39.8745
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[65],156,39.8388
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[66],156,39.8888
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[67],154,39.7756
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[68],155,39.7367
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[69],155,39.8713
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[70],154,39.8748
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[71],154,39.8377
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[72],154,39.9108
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[73],157,39.8108
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[74],154,39.8702
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[75],155,39.8752
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[76],150,39.8771
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[77],159,39.8681
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[78],154,39.8742
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[79],155,39.8147
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[80],149,39.8972
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[81],158,39.8968
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[82],155,39.8769
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[83],157,39.9003
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[84],154,39.854
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[85],156,39.7807
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[86],156,39.7449
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[87],151,39.8587
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[88],150,39.8361
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[89],153,39.8839
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[90],151,39.8943
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[91],156,39.7853
nocrypt-Owner-600-0.sca,Owner-600-0-20110907-22:30:53-1939,UCACnet.owner[92],151,39.8444
