File,Run,Module,latency:stats:count,latency:stats:mean
no_crypt-Owner-100-0.sca,Owner-100-0-20110905-20:59:52-4988,UCACnet.owner[40],350,6.63088
no_crypt-Owner-100-0.sca,Owner-100-0-20110905-20:59:52-4988,UCACnet.owner[41],350,6.62938
no_crypt-Owner-100-0.sca,Owner-100-0-20110905-20:59:52-4988,UCACnet.owner[42],361,6.62943
no_crypt-Owner-100-0.sca,Owner-100-0-20110905-20:59:52-4988,UCACnet.owner[43],340,6.63312
no_crypt-Owner-100-0.sca,Owner-100-0-20110905-20:59:52-4988,UCACnet.owner[44],361,6.63224
no_crypt-Owner-100-0.sca,Owner-100-0-20110905-20:59:52-4988,UCACnet.owner[45],346,6.63329
no_crypt-Owner-100-0.sca,Owner-100-0-20110905-20:59:52-4988,UCACnet.owner[46],361,6.63196
no_crypt-Owner-100-0.sca,Owner-100-0-20110905-20:59:52-4988,UCACnet.owner[47],349,6.63308
no_crypt-Owner-100-0.sca,Owner-100-0-20110905-20:59:52-4988,UCACnet.owner[48],339,6.63037
no_crypt-Owner-100-0.sca,Owner-100-0-20110905-20:59:52-4988,UCACnet.owner[49],376,6.62985
no_crypt-Owner-100-0.sca,Owner-100-0-20110905-20:59:52-4988,UCACnet.owner[50],365,6.63002
no_crypt-Owner-100-0.sca,Owner-100-0-20110905-20:59:52-4988,UCACnet.owner[51],354,6.63209
no_crypt-Owner-100-0.sca,Owner-100-0-20110905-20:59:52-4988,UCACnet.owner[52],340,6.63374
no_crypt-Owner-100-0.sca,Owner-100-0-20110905-20:59:52-4988,UCACnet.owner[53],367,6.62924
no_crypt-Owner-100-0.sca,Owner-100-0-20110905-20:59:52-4988,UCACnet.owner[54],348,6.62875
no_crypt-Owner-100-0.sca,Owner-100-0-20110905-20:59:52-4988,UCACnet.owner[55],352,6.63462
no_crypt-Owner-100-0.sca,Owner-100-0-20110905-20:59:52-4988,UCACnet.owner[56],367,6.63188
no_crypt-Owner-100-0.sca,Owner-100-0-20110905-20:59:52-4988,UCACnet.owner[57],355,6.63356
no_crypt-Owner-100-0.sca,Owner-100-0-20110905-20:59:52-4988,UCACnet.owner[58],330,6.63261
no_crypt-Owner-100-0.sca,Owner-100-0-20110905-20:59:52-4988,UCACnet.owner[59],352,6.62969
no_crypt-Owner-100-0.sca,Owner-100-0-20110905-20:59:52-4988,UCACnet.owner[60],363,6.62953
no_crypt-Owner-100-0.sca,Owner-100-0-20110905-20:59:52-4988,UCACnet.owner[61],333,6.62752
no_crypt-Owner-100-0.sca,Owner-100-0-20110905-20:59:52-4988,UCACnet.owner[62],347,6.6326
no_crypt-Owner-100-0.sca,Owner-100-0-20110905-20:59:52-4988,UCACnet.owner[63],346,6.62848
no_crypt-Owner-100-0.sca,Owner-100-0-20110905-20:59:52-4988,UCACnet.owner[64],334,6.63117
no_crypt-Owner-100-0.sca,Owner-100-0-20110905-20:59:52-4988,UCACnet.owner[65],349,6.63144
no_crypt-Owner-100-0.sca,Owner-100-0-20110905-20:59:52-4988,UCACnet.owner[66],338,6.63309
no_crypt-Owner-100-0.sca,Owner-100-0-20110905-20:59:52-4988,UCACnet.owner[67],351,6.63001
no_crypt-Owner-100-0.sca,Owner-100-0-20110905-20:59:52-4988,UCACnet.owner[68],342,6.62911
no_crypt-Owner-100-0.sca,Owner-100-0-20110905-20:59:52-4988,UCACnet.owner[69],368,6.63112
no_crypt-Owner-100-0.sca,Owner-100-0-20110905-20:59:52-4988,UCACnet.owner[70],359,6.6302
no_crypt-Owner-100-0.sca,Owner-100-0-20110905-20:59:52-4988,UCACnet.owner[71],338,6.62799
no_crypt-Owner-100-0.sca,Owner-100-0-20110905-20:59:52-4988,UCACnet.owner[72],343,6.62973
no_crypt-Owner-100-0.sca,Owner-100-0-20110905-20:59:52-4988,UCACnet.owner[73],360,6.62903
no_crypt-Owner-100-0.sca,Owner-100-0-20110905-20:59:52-4988,UCACnet.owner[74],334,6.63362
no_crypt-Owner-100-0.sca,Owner-100-0-20110905-20:59:52-4988,UCACnet.owner[75],334,6.62884
no_crypt-Owner-100-0.sca,Owner-100-0-20110905-20:59:52-4988,UCACnet.owner[76],341,6.62807
no_crypt-Owner-100-0.sca,Owner-100-0-20110905-20:59:52-4988,UCACnet.owner[77],333,6.62825
no_crypt-Owner-100-0.sca,Owner-100-0-20110905-20:59:52-4988,UCACnet.owner[78],341,6.63379
no_crypt-Owner-100-0.sca,Owner-100-0-20110905-20:59:52-4988,UCACnet.owner[79],358,6.63451
no_crypt-Owner-100-0.sca,Owner-100-0-20110905-20:59:52-4988,UCACnet.owner[80],334,6.6325
no_crypt-Owner-100-0.sca,Owner-100-0-20110905-20:59:52-4988,UCACnet.owner[81],354,6.63068
no_crypt-Owner-100-0.sca,Owner-100-0-20110905-20:59:52-4988,UCACnet.owner[82],347,6.63136
no_crypt-Owner-100-0.sca,Owner-100-0-20110905-20:59:52-4988,UCACnet.owner[83],326,6.63417
no_crypt-Owner-100-0.sca,Owner-100-0-20110905-20:59:52-4988,UCACnet.owner[84],330,6.63092
no_crypt-Owner-100-0.sca,Owner-100-0-20110905-20:59:52-4988,UCACnet.owner[85],344,6.6304
no_crypt-Owner-100-0.sca,Owner-100-0-20110905-20:59:52-4988,UCACnet.owner[86],348,6.62847
no_crypt-Owner-100-0.sca,Owner-100-0-20110905-20:59:52-4988,UCACnet.owner[87],345,6.62986
no_crypt-Owner-100-0.sca,Owner-100-0-20110905-20:59:52-4988,UCACnet.owner[88],325,6.62885
no_crypt-Owner-100-0.sca,Owner-100-0-20110905-20:59:52-4988,UCACnet.owner[89],337,6.62989
no_crypt-Owner-100-0.sca,Owner-100-0-20110905-20:59:52-4988,UCACnet.owner[90],372,6.62914
no_crypt-Owner-100-0.sca,Owner-100-0-20110905-20:59:52-4988,UCACnet.owner[91],351,6.63083
no_crypt-Owner-100-0.sca,Owner-100-0-20110905-20:59:52-4988,UCACnet.owner[92],335,6.62772
no_crypt-Owner-100-0.sca,Owner-100-0-20110905-20:59:52-4988,UCACnet.owner[93],340,6.62783
no_crypt-Owner-100-0.sca,Owner-100-0-20110905-20:59:52-4988,UCACnet.owner[94],338,6.62987
no_crypt-Owner-100-0.sca,Owner-100-0-20110905-20:59:52-4988,UCACnet.owner[95],351,6.63135
no_crypt-Owner-100-0.sca,Owner-100-0-20110905-20:59:52-4988,UCACnet.owner[96],340,6.63098
no_crypt-Owner-100-0.sca,Owner-100-0-20110905-20:59:52-4988,UCACnet.owner[97],341,6.63161
no_crypt-Owner-100-0.sca,Owner-100-0-20110905-20:59:52-4988,UCACnet.owner[98],364,6.63181
no_crypt-Owner-100-0.sca,Owner-100-0-20110905-20:59:52-4988,UCACnet.owner[99],343,6.63267
