File,Run,Module,latency:stats:count,latency:stats:mean
nocrypt-Owner-700-0.sca,Owner-700-0-20110907-23:24:28-2538,UCACnet.owner[0],142,48.0955
nocrypt-Owner-700-0.sca,Owner-700-0-20110907-23:24:28-2538,UCACnet.owner[1],141,48.0241
nocrypt-Owner-700-0.sca,Owner-700-0-20110907-23:24:28-2538,UCACnet.owner[2],133,48.0891
nocrypt-Owner-700-0.sca,Owner-700-0-20110907-23:24:28-2538,UCACnet.owner[3],138,48.0891
nocrypt-Owner-700-0.sca,Owner-700-0-20110907-23:24:28-2538,UCACnet.owner[4],141,48.0751
nocrypt-Owner-700-0.sca,Owner-700-0-20110907-23:24:28-2538,UCACnet.owner[5],140,48.0676
nocrypt-Owner-700-0.sca,Owner-700-0-20110907-23:24:28-2538,UCACnet.owner[6],142,48.0794
nocrypt-Owner-700-0.sca,Owner-700-0-20110907-23:24:28-2538,UCACnet.owner[7],138,48.0853
nocrypt-Owner-700-0.sca,Owner-700-0-20110907-23:24:28-2538,UCACnet.owner[8],144,48.0069
nocrypt-Owner-700-0.sca,Owner-700-0-20110907-23:24:28-2538,UCACnet.owner[9],143,48.0778
nocrypt-Owner-700-0.sca,Owner-700-0-20110907-23:24:28-2538,UCACnet.owner[10],139,48.0807
nocrypt-Owner-700-0.sca,Owner-700-0-20110907-23:24:28-2538,UCACnet.owner[11],142,48.0493
nocrypt-Owner-700-0.sca,Owner-700-0-20110907-23:24:28-2538,UCACnet.owner[12],141,48.0276
nocrypt-Owner-700-0.sca,Owner-700-0-20110907-23:24:28-2538,UCACnet.owner[13],143,48.0463
nocrypt-Owner-700-0.sca,Owner-700-0-20110907-23:24:28-2538,UCACnet.owner[14],140,48.0463
nocrypt-Owner-700-0.sca,Owner-700-0-20110907-23:24:28-2538,UCACnet.owner[15],140,47.8756
nocrypt-Owner-700-0.sca,Owner-700-0-20110907-23:24:28-2538,UCACnet.owner[16],141,48.041
nocrypt-Owner-700-0.sca,Owner-700-0-20110907-23:24:28-2538,UCACnet.owner[17],142,48.0185
nocrypt-Owner-700-0.sca,Owner-700-0-20110907-23:24:28-2538,UCACnet.owner[18],142,48.0251
nocrypt-Owner-700-0.sca,Owner-700-0-20110907-23:24:28-2538,UCACnet.owner[19],142,48.0793
nocrypt-Owner-700-0.sca,Owner-700-0-20110907-23:24:28-2538,UCACnet.owner[20],136,48.0441
nocrypt-Owner-700-0.sca,Owner-700-0-20110907-23:24:28-2538,UCACnet.owner[21],141,48.1092
nocrypt-Owner-700-0.sca,Owner-700-0-20110907-23:24:28-2538,UCACnet.owner[22],143,47.9957
nocrypt-Owner-700-0.sca,Owner-700-0-20110907-23:24:28-2538,UCACnet.owner[23],142,48.0884
nocrypt-Owner-700-0.sca,Owner-700-0-20110907-23:24:28-2538,UCACnet.owner[24],142,48.0284
nocrypt-Owner-700-0.sca,Owner-700-0-20110907-23:24:28-2538,UCACnet.owner[25],143,48.077
nocrypt-Owner-700-0.sca,Owner-700-0-20110907-23:24:28-2538,UCACnet.owner[26],140,48.044
nocrypt-Owner-700-0.sca,Owner-700-0-20110907-23:24:28-2538,UCACnet.owner[27],140,48.0798
nocrypt-Owner-700-0.sca,Owner-700-0-20110907-23:24:28-2538,UCACnet.owner[28],142,47.9109
nocrypt-Owner-700-0.sca,Owner-700-0-20110907-23:24:28-2538,UCACnet.owner[29],142,48.0825
nocrypt-Owner-700-0.sca,Owner-700-0-20110907-23:24:28-2538,UCACnet.owner[30],142,47.9718
nocrypt-Owner-700-0.sca,Owner-700-0-20110907-23:24:28-2538,UCACnet.owner[31],141,48.0462
nocrypt-Owner-700-0.sca,Owner-700-0-20110907-23:24:28-2538,UCACnet.owner[32],137,47.8316
nocrypt-Owner-700-0.sca,Owner-700-0-20110907-23:24:28-2538,UCACnet.owner[33],142,48.0349
nocrypt-Owner-700-0.sca,Owner-700-0-20110907-23:24:28-2538,UCACnet.owner[34],141,48.0374
nocrypt-Owner-700-0.sca,Owner-700-0-20110907-23:24:28-2538,UCACnet.owner[35],142,48.0477
